"gid","osm_id","class_id","source","target","length","reverse","maxspeed_forward","maxspeed_backward","priority","geom"
"9186","573816499","112","5509981673","5509981662","285.72544958058626","1",,,"2.5","LINESTRING(126.7035924 45.7419808, 126.7035281 45.7417554, 126.7035444 45.7416958, 126.7056584 45.7414206)"
"9187","573816499","112","5509981662","5509981676","24.68242863129862","1",,,"2.5","LINESTRING(126.7056584 45.7414206, 126.7058198 45.7413145)"
"9188","573816499","112","5509981676","5509981678","306.47279853075264","1",,,"2.5","LINESTRING(126.7058198 45.7413145, 126.7058698 45.7412816, 126.7076952 45.7410461, 126.7078399 45.7416151)"
"9189","573816499","112","5509981678","5509981688","67.54304619347567","1",,,"2.5","LINESTRING(126.7078399 45.7416151, 126.7078619 45.7417015, 126.7078375 45.7417185, 126.7073991 45.7417777)"
"9190","573816499","112","5509981688","5509981667","105.17336467109739","1",,,"2.5","LINESTRING(126.7073991 45.7417777, 126.7064715 45.7419029)"
"9191","573816499","112","5509981667","5509981674","139.7515758540749","1",,,"2.5","LINESTRING(126.7064715 45.7419029, 126.7064227 45.7418519, 126.7063374 45.7418263, 126.7055161 45.7419285, 126.7054755 45.7419058, 126.7054306 45.7417781)"
"9192","573816499","112","5509981674","5509981673","209.4797925969096","1",,,"2.5","LINESTRING(126.7054306 45.7417781, 126.7053738 45.7417497, 126.7035924 45.7419808)"
"9193","573816500","112","5509981674","5509981677","61.02901976851486","1",,,"2.5","LINESTRING(126.7054306 45.7417781, 126.7056218 45.7416079, 126.7057233 45.7414574)"
"9194","573816500","112","5509981677","5509981676","25.19805990338376","1",,,"2.5","LINESTRING(126.7057233 45.7414574, 126.7058198 45.7413145)"
"9195","573816501","114","5509981662","5509981677","9.30862782982178","1",,,"5","LINESTRING(126.7056584 45.7414206, 126.7057233 45.7414574)"
"9196","573816502","112","5509981678","5509981679","45.691127441353885","1",,,"2.5","LINESTRING(126.7078399 45.7416151, 126.7082441 45.7415653)"
"9197","573816503","112","5509981680","5509981681","306.4823237080268","1",,,"2.5","LINESTRING(126.7037318 45.7424692, 126.7064349 45.7421044)"
"9198","573816503","112","5509981681","5509981667","35.133990375289734","1",,,"2.5","LINESTRING(126.7064349 45.7421044, 126.7064756 45.7420789, 126.706504 45.7420335, 126.7064715 45.7419029)"
"9199","573816504","112","5509981681","5509981687","117.06272819545785","1",,,"2.5","LINESTRING(126.7064349 45.7421044, 126.7065691 45.7421384, 126.7066423 45.7421356, 126.7074612 45.7420199)"
"9200","573816504","112","5509981687","5509981686","91.69260965417907","1",,,"2.5","LINESTRING(126.7074612 45.7420199, 126.7082685 45.7419058)"
"9201","573816505","112","5509981687","5509981688","39.246523582404954","1",,,"2.5","LINESTRING(126.7074612 45.7420199, 126.7073991 45.7417777)"
"9202","573816506","112","5509981676","5509981689","44.97025144710912","1",,,"2.5","LINESTRING(126.7058198 45.7413145, 126.7057438 45.7410376)"
"9203","573818857","113","5510003746","5510003752","327.9555479517039","1",,,"3","LINESTRING(126.7016542 45.7385883, 126.7030165 45.7384347, 126.7033237 45.7395065)"
"9204","573818857","113","5510003752","5510003750","18.21805922867253","1",,,"3","LINESTRING(126.7033237 45.7395065, 126.7033558 45.7396185)"
"9205","573818857","113","5510003750","5510003751","20.852275357004658","1",,,"3","LINESTRING(126.7033558 45.7396185, 126.7033925 45.7397467)"
"9206","573818857","113","5510003751","5510003748","196.7015719907478","1",,,"3","LINESTRING(126.7033925 45.7397467, 126.7037337 45.7409567)"
"9207","573821422","117","9584963938","9974349811","12.031054546793582","1",,,"3","LINESTRING(126.7131984 45.7461716, 126.7132133 45.7460969)"
"9208","573821422","117","9974349811","5510020348","194.46109491148022","1",,,"3","LINESTRING(126.7132133 45.7460969, 126.7134532 45.7448894)"
"9209","573821422","117","5510020348","5510020349","851.3629182228947","1",,,"3","LINESTRING(126.7134532 45.7448894, 126.7146575 45.7396186)"
"9210","573821424","117","9807725371","9974349799","22.45361294095482","1",,,"3","LINESTRING(126.7095235 45.7458534, 126.7097223 45.7458296)"
"9211","573821424","117","9974349799","2537853867","237.19110131294082","1",,,"3","LINESTRING(126.7097223 45.7458296, 126.7098673 45.7458132, 126.710901 45.745583, 126.7117206 45.7453256)"
"9212","573821424","117","2537853867","5510020348","205.03982788381404","1",,,"3","LINESTRING(126.7117206 45.7453256, 126.7131953 45.744955, 126.7134532 45.7448894)"
"9213","573821424","117","5510020348","5510020352","261.46735265125636","1",,,"3","LINESTRING(126.7134532 45.7448894, 126.7149286 45.7457339, 126.7151806 45.7456998, 126.7153107 45.7456091)"
"9214","573822788","110","5510028763","5510028764","647.7097594733106","1",,,"1.6","LINESTRING(126.7016189 45.7384625, 126.7073177 45.7376431)"
"9215","573822788","110","5510028764","9974349793","17.36227798351839","1",,,"1.6","LINESTRING(126.7073177 45.7376431, 126.7074703 45.7376206)"
"9216","573822788","110","9974349793","5510038914","452.1502526318329","1",,,"1.6","LINESTRING(126.7074703 45.7376206, 126.7106437 45.7371523, 126.7114447 45.7370359)"
"9217","573822788","110","5510038914","5510038913","112.29862139482472","1",,,"1.6","LINESTRING(126.7114447 45.7370359, 126.712055 45.7369515, 126.7124325 45.7368932)"
"9218","573824585","114","5510038914","5510039728","48.63830300638445","1",,,"5","LINESTRING(126.7114447 45.7370359, 126.7114757 45.7372383, 126.7114666 45.7373395)"
"9219","573824585","114","5510039728","5510039726","52.90745131374527","1",,,"5","LINESTRING(126.7114666 45.7373395, 126.7114523 45.737499, 126.7114167 45.7376691)"
"9220","573824585","114","5510039726","5510039752","33.32805645524033","1",,,"5","LINESTRING(126.7114167 45.7376691, 126.7113963 45.7377663, 126.7113654 45.7378749)"
"9221","573824585","114","5510039752","5510039755","28.651416933648267","1",,,"5","LINESTRING(126.7113654 45.7378749, 126.7113153 45.7380511)"
"9222","573824585","114","5510039755","5510039751","15.496577973204301","1",,,"5","LINESTRING(126.7113153 45.7380511, 126.7112882 45.7381464)"
"9223","573824585","114","5510039751","5510039744","38.13056614760955","1",,,"5","LINESTRING(126.7112882 45.7381464, 126.7112749 45.7381933, 126.7112105 45.7383792)"
"9224","573824585","114","5510039744","5510039723","20.545314565947184","1",,,"5","LINESTRING(126.7112105 45.7383792, 126.7111671 45.7385044)"
"9225","573824585","114","5510039723","5510039747","9.204797862879634","1",,,"5","LINESTRING(126.7111671 45.7385044, 126.7111477 45.7385605)"
"9226","573824585","114","5510039747","5510039721","25.74475105209557","1",,,"5","LINESTRING(126.7111477 45.7385605, 126.7111067 45.7386789, 126.7110977 45.738718)"
"9227","573824585","114","5510039721","5510038920","45.82152234742374","1",,,"5","LINESTRING(126.7110977 45.738718, 126.711032 45.7390016)"
"9228","573824588","114","5510039721","5510039722","95.23207840551596","1",,,"5","LINESTRING(126.7110977 45.738718, 126.7102661 45.7385779)"
"9229","573824590","114","5510039723","5510039724","101.51947980834166","1",,,"5","LINESTRING(126.7111671 45.7385044, 126.7102802 45.7383562)"
"9230","573824591","114","5510039725","5510039748","43.1872811627332","1",,,"5","LINESTRING(126.710481 45.7374925, 126.7108555 45.7375632)"
"9231","573824591","114","5510039748","5510039726","64.71558051643844","1",,,"5","LINESTRING(126.7108555 45.7375632, 126.7114167 45.7376691)"
"9232","573824591","114","5510039726","5510039727","131.0415677773585","1",,,"5","LINESTRING(126.7114167 45.7376691, 126.7125591 45.7378673)"
"9233","573824592","114","5510039728","5510039729","128.82321808079516","1",,,"5","LINESTRING(126.7114666 45.7373395, 126.7125871 45.7375414)"
"9234","573824593","114","5510038913","5510039729","106.82113101072251","1",,,"5","LINESTRING(126.7124325 45.7368932, 126.7125921 45.7371706, 126.7125871 45.7375414)"
"9235","573824593","114","5510039729","5510039754","82.78866026707178","1",,,"5","LINESTRING(126.7125871 45.7375414, 126.7125967 45.7378681, 126.7126053 45.7380603)"
"9236","573824593","114","5510039754","5510039737","116.0176675096065","1",,,"5","LINESTRING(126.7126053 45.7380603, 126.7126201 45.7383896, 126.71255 45.7386308, 126.712494 45.7387775)"
"9237","573824593","114","5510039737","5510039743","116.82741495333404","1",,,"5","LINESTRING(126.712494 45.7387775, 126.7124193 45.7391784, 126.7123539 45.7392371, 126.7123165 45.7392664, 126.7123072 45.7393153, 126.7122045 45.7393088, 126.7121764 45.7394)"
"9238","573824594","114","5510039744","5510039746","130.86860477919464","1",,,"5","LINESTRING(126.7112105 45.7383792, 126.7121111 45.7385363, 126.7120644 45.7387058)"
"9239","573824595","114","5510039747","5510039746","104.64508358196481","1",,,"5","LINESTRING(126.7111477 45.7385605, 126.7120644 45.7387058)"
"9240","573824595","114","5510039746","5510039737","49.17122697413278","1",,,"5","LINESTRING(126.7120644 45.7387058, 126.712494 45.7387775)"
"9241","573824597","114","5510039748","5510039749","80.2537302083786","1",,,"5","LINESTRING(126.7108555 45.7375632, 126.710696 45.7380539)"
"9242","573824599","114","5510039750","5510039749","38.37599014787074","1",,,"5","LINESTRING(126.7103551 45.7380181, 126.710696 45.7380539)"
"9243","573824599","114","5510039749","5510039751","67.55413411138564","1",,,"5","LINESTRING(126.710696 45.7380539, 126.7112882 45.7381464)"
"9244","573824601","114","5510039752","5510039754","141.21219284125232","1",,,"5","LINESTRING(126.7113654 45.7378749, 126.712466 45.7380474, 126.7126053 45.7380603)"
"9245","573824604","114","5510039755","5510039756","103.57674877108744","1",,,"5","LINESTRING(126.7113153 45.7380511, 126.7122185 45.7382071)"
"9246","573825861","114","5510047511","5510047520","364.25843923712716","1",,,"5","LINESTRING(126.7009441 45.7357772, 126.704142 45.7352933)"
"9247","573825861","114","5510047520","5510047516","277.0709798774951","1",,,"5","LINESTRING(126.704142 45.7352933, 126.705734 45.7350555, 126.7059305 45.7350272, 126.7065772 45.7349342)"
"9248","573825861","114","5510047516","5510048523","138.31006209963041","1",,,"5","LINESTRING(126.7065772 45.7349342, 126.7077941 45.7347592)"
"9249","573825861","114","5510048523","5510047513","299.53372429065445","1",,,"5","LINESTRING(126.7077941 45.7347592, 126.7104295 45.7343802)"
"9250","573825862","114","5510047514","5510048521","356.88356016341527","1",,,"5","LINESTRING(126.7006623 45.734656, 126.7038004 45.7341981)"
"9251","573825862","114","5510048521","5510047515","279.5596904828033","1",,,"5","LINESTRING(126.7038004 45.7341981, 126.7062575 45.7338358)"
"9252","573825862","114","5510047515","5510047516","178.75877511907385","1",,,"5","LINESTRING(126.7062575 45.7338358, 126.7065772 45.7349342)"
"9253","573825862","114","5510047516","5510047517","236.12830263880033","1",,,"5","LINESTRING(126.7065772 45.7349342, 126.7069908 45.7363863)"
"9254","573825862","114","5510047517","5510047519","274.1491624034029","1",,,"5","LINESTRING(126.7069908 45.7363863, 126.7045809 45.7367404)"
"9255","573825862","114","5510047519","5510047518","167.53231340705995","1",,,"5","LINESTRING(126.7045809 45.7367404, 126.7031087 45.7369584)"
"9256","573825863","114","5510047519","5510047520","235.9147989989194","1",,,"5","LINESTRING(126.7045809 45.7367404, 126.704142 45.7352933)"
"9257","573825863","114","5510047520","5510048521","178.7624463554641","1",,,"5","LINESTRING(126.704142 45.7352933, 126.7038004 45.7341981)"
"9258","573825864","114","5510047517","5510048523","375.45537556176123","1",,,"5","LINESTRING(126.7069908 45.7363863, 126.7082343 45.7361911, 126.7077941 45.7347592)"
"9259","573825865","114","5510048523","5510048524","181.32014847905717","1",,,"5","LINESTRING(126.7077941 45.7347592, 126.7075046 45.7336404)"
"9260","583537020","112","5578846663","5824604279","164.13434866142046","1",,,"2.5","LINESTRING(126.7029024 45.7860245, 126.7034263 45.7860843, 126.7034646 45.7860886, 126.7035029 45.786093, 126.703549 45.7860983, 126.7035891 45.7861028, 126.703633 45.7861078, 126.7036743 45.7861126, 126.7037153 45.7861172, 126.7037614 45.7861225, 126.7038045 45.7861274, 126.7038397 45.7861314, 126.7038815 45.7861362, 126.7039316 45.7861419, 126.7039833 45.7861478, 126.7043575 45.7861905)"
"9261","583537037","114","5578846699","5578846700","21.00663381709402","-1",,,"5","LINESTRING(126.7009636 45.7870903, 126.7009994 45.7869611)"
"9262","583537037","114","5578846700","11233678543","58.49866462477961","-1",,,"5","LINESTRING(126.7009994 45.7869611, 126.7015174 45.7870228)"
"9263","583537037","114","11233678543","5578846701","63.886006399580346","-1",,,"5","LINESTRING(126.7015174 45.7870228, 126.7020831 45.7870902)"
"9264","583537037","114","5578846701","5578846702","25.979791947596485","-1",,,"5","LINESTRING(126.7020831 45.7870902, 126.7021642 45.7872428)"
"9265","583537038","114","5578846700","5578846703","8.735456923484087","-1",,,"5","LINESTRING(126.7009994 45.7869611, 126.7010102 45.7869069)"
"9266","583537038","114","5578846703","11233678544","58.79611001345164","-1",,,"5","LINESTRING(126.7010102 45.7869069, 126.7015312 45.7869674)"
"9267","583537038","114","11233678544","5578846704","57.43335543828036","-1",,,"5","LINESTRING(126.7015312 45.7869674, 126.7020401 45.7870266)"
"9268","583537038","114","5578846704","5578846701","11.224752107087761","-1",,,"5","LINESTRING(126.7020401 45.7870266, 126.7020831 45.7870902)"
"9269","583537039","114","5578846703","11233678542","67.25574381242737","-1",,,"5","LINESTRING(126.7010102 45.7869069, 126.7010236 45.7868545, 126.7015435 45.7869181)"
"9270","583537039","114","11233678542","5578846704","61.23427553172138","-1",,,"5","LINESTRING(126.7015435 45.7869181, 126.7020026 45.7869742, 126.7020401 45.7870266)"
"9271","583537040","112","5578846707","5824604439","60.755522243391475","1",,,"2.5","LINESTRING(126.7006893 45.7870519, 126.7007963 45.7866787)"
"9272","583537040","112","5824604439","5824604350","81.74551781751464","1",,,"2.5","LINESTRING(126.7007963 45.7866787, 126.7009309 45.7861753)"
"9273","583537040","112","5824604350","5824604307","38.727565038178135","1",,,"2.5","LINESTRING(126.7009309 45.7861753, 126.7009946 45.7859368)"
"9274","583537040","112","5824604307","5824604452","65.98986118614475","1",,,"2.5","LINESTRING(126.7009946 45.7859368, 126.7011031 45.7855304)"
"9275","583537040","112","5824604452","5578846712","7.550188380136159","1",,,"2.5","LINESTRING(126.7011031 45.7855304, 126.7011155 45.7854839)"
"9276","583537040","112","5578846712","5578846709","12.600006405457114","1",,,"2.5","LINESTRING(126.7011155 45.7854839, 126.7011362 45.7854063)"
"9277","583537040","112","5578846709","5824604451","41.477934081015746","1",,,"2.5","LINESTRING(126.7011362 45.7854063, 126.7011983 45.7851501)"
"9278","583537040","112","5824604451","5824604461","27.03630175732165","1",,,"2.5","LINESTRING(126.7011983 45.7851501, 126.7012396 45.7849832)"
"9279","583537040","112","5824604461","5824604471","62.78338958103449","1",,,"2.5","LINESTRING(126.7012396 45.7849832, 126.7013353 45.7845956)"
"9280","583537040","112","5824604471","5824604325","56.45063484773873","1",,,"2.5","LINESTRING(126.7013353 45.7845956, 126.7014214 45.7842471)"
"9281","583537040","112","5824604325","5824604474","18.998870462395587","1",,,"2.5","LINESTRING(126.7014214 45.7842471, 126.7014503 45.7841298)"
"9282","583537040","112","5824604474","5824604323","99.11416954393407","1",,,"2.5","LINESTRING(126.7014503 45.7841298, 126.7016014 45.7835179)"
"9283","583537040","112","5824604323","5824604321","316.28888753472046","1",,,"2.5","LINESTRING(126.7016014 45.7835179, 126.7020361 45.7817578, 126.7020837 45.7815652)"
"9284","583537040","112","5824604321","5578846708","167.74975806415074","1",,,"2.5","LINESTRING(126.7020837 45.7815652, 126.7023531 45.7805312)"
"9285","583537041","113","5578846709","5578846710","210.30487897011744","-1",,,"3","LINESTRING(126.7011362 45.7854063, 126.702994 45.7856455)"
"9286","583537042","113","5578846711","5824604352","123.29227005415764","-1",,,"3","LINESTRING(126.7029745 45.7857262, 126.7018858 45.7855843)"
"9287","583537042","113","5824604352","5578846712","87.23434005015348","-1",,,"3","LINESTRING(126.7018858 45.7855843, 126.7011155 45.7854839)"
"9288","583537043","117","5578846707","5824604302","104.23886962099884","1",,,"3","LINESTRING(126.7006893 45.7870519, 126.7005263 45.7876949)"
"9289","583537043","117","5824604302","5824604414","31.44906109265707","1",,,"3","LINESTRING(126.7005263 45.7876949, 126.700478 45.787889)"
"9290","583537043","117","5824604414","5824604288","99.6334776795271","1",,,"3","LINESTRING(126.700478 45.787889, 126.7003248 45.7885039)"
"9291","583537043","117","5824604288","5824604359","100.41238881711138","1",,,"3","LINESTRING(126.7003248 45.7885039, 126.7001704 45.7891236)"
